filename,al10_drop,al10_last,al10_mean,al10_min,al10_p10,al10_slope,al10_std,al_drop,al_last,al_mean,al_min,al_p10,al_slope,al_std,mot_max,mot_mean,sf10_drop,sf10_last,sf10_mean,sf10_min,sf10_p10,sf10_slope,sf10_std,sf_drop,sf_last,sf_mean,sf_min,sf_p10,sf_slope,sf_std,worst_patch
exact-r1__5e251213a13de31edf2e489d219063a9041511e3__炸虾菇__v589__coffee__0ec22905__c0.mp4,0.3182118,0.92893744,0.8548849,0.66587925,0.70362645,-0.008036623182504078,0.10754308,0.07390571,0.9563981,0.9469558,0.9125976,0.91485715,-0.0026592803684619176,0.025692668,0.037342190742492676,0.017987074330449104,0.13377619,0.9351374,0.9154968,0.85031503,0.8646073,-0.003990206617140486,0.0401459,0.045321047,0.9714891,0.9649429,0.9470795,0.9495804,-0.0015403433986332239,0.0141913565,0.4198993444442749
exact-r1__f9d979263ca90b8d782fab2b3ee4583fc05533f7__爆炸菇（爆炸前）__v1573__bubble__9842ef1a__c0.mp4,0.8289623,0.45158443,0.3643699,0.13097422,0.1346334,-0.021494796050513694,0.2598317,0.29109067,0.82309985,0.79150766,0.6878769,0.7030309,-0.007073544584244138,0.07822793,0.10251456499099731,0.05920655280351639,0.75593305,0.8328179,0.5651737,0.20527422,0.2158429,-0.007078444857606786,0.2726423,0.22660112,0.9190347,0.8507144,0.7569009,0.76922095,-0.0029268974489845287,0.06636914,0.13944798707962036
exact-r1__73bf249242912f0ade61fe547d0e5e069f3f56b6__爆炸菇（爆炸前）__v729__eyemask__e8f17ff7__c0.mp4,0.74813473,0.23999867,0.40754348,0.23868194,0.24198222,-0.030686886237544054,0.24975449,0.31440187,0.676942,0.7767671,0.67692757,0.67739195,-0.015071897108564273,0.1066206,0.15673232078552246,0.10841012746095657,0.38166475,0.6102141,0.7215937,0.605152,0.6102604,-0.01782916026859888,0.13035275,0.16416645,0.82977176,0.8851772,0.8294164,0.83044857,-0.007892369458326711,0.054933675,0.32201528549194336
exact-r1__66d87cc94688950f69cb883873f0307161008b73__爆炸菇（爆炸后）__v654__flag__ca7185cd__c0.mp4,0.8570161,0.13592875,0.27385458,0.12953962,0.13432337,-0.027679401291571114,0.25405625,0.5285016,0.46431118,0.6005792,0.46431118,0.4732798,-0.021280373568120223,0.16359347,0.33692824840545654,0.2409532219171524,0.34306687,0.6751698,0.7161056,0.6434889,0.649246,-0.009988241574980995,0.08987967,0.19181412,0.80123943,0.8415324,0.80123943,0.80390155,-0.006889256564053644,0.056038603,0.33985599875450134
base-props__4cb113661e22673b72a3e13f60cc0f8202bd9de8__爆炸菇（爆炸前）__v278__crown__ebb8e940__c0.mp4,0.7097929,0.5824506,0.48762143,0.26743388,0.29194978,-0.007558433434708797,0.18175353,0.32376486,0.8392594,0.78835166,0.6587428,0.675829,-0.002850761762249625,0.08556494,0.1991756558418274,0.110802061855793,0.22673565,0.81254506,0.81358933,0.7504912,0.75754046,-0.004343935034491816,0.051835477,0.13081342,0.90713984,0.89915365,0.857087,0.86061823,-0.0018568201498551837,0.032215957,0.4662073254585266
exact-r1__5db4894bfeddbd04cfb6a00ed191a0e8200cac35__吐司菇__v587__scooter__ab3fa636__c0.mp4,0.7844435,0.22621243,0.655256,0.20794107,0.21384864,-0.047394172638183525,0.3511504,0.2783472,0.73384225,0.88019836,0.717081,0.72310674,-0.01596184693306332,0.117262326,0.18311059474945068,0.0697292611002922,0.2354449,0.80538124,0.8868827,0.75693977,0.7686405,-0.011725626856442038,0.085346736,0.10286021,0.90596545,0.9499277,0.8926245,0.90327466,-0.005347166607973602,0.038259376,0.3589625656604767
base-noprop__04febc3ea3e866abdf75b3fab9b881e8f80a980a__爆炸菇（爆炸前）__v0__c726f2a4__c0.mp4,0.21605098,0.9279222,0.8494682,0.743621,0.77323985,0.0015983861307852707,0.07079872,0.06611407,0.97177106,0.94170403,0.9114083,0.91599447,0.000747007873689693,0.023060076,0.0435146689414978,0.023693708702921867,0.09319955,0.947433,0.90859604,0.87168014,0.8760454,0.00036909310478465374,0.032881916,0.03309703,0.9781906,0.9653978,0.9519205,0.9531549,9.610153469643079e-05,0.011199911,0.5728232264518738
exact-r2__49e4303b44fcc27a48dcbb9fedc8fd22431b34ff__粽子菇__v472__glasses__e8cc5d52__c0.mp4,0.76146364,0.2683245,0.3984832,0.22994694,0.25164402,-0.024217337958897536,0.22785962,0.23425251,0.7739751,0.8180393,0.7600704,0.7696182,-0.007749166825543275,0.069694065,0.14237743616104126,0.09986141324043274,0.3572061,0.681826,0.77566904,0.6342045,0.6781279,-0.012882871707908724,0.09813583,0.116300225,0.88902783,0.9179007,0.87860703,0.8873255,-0.004245994119304941,0.033120975,0.35617557168006897
exact-r2__16597e08fbe04aa1b1563b4418564d5f7378092e__爆炸菇（爆炸前）__v144__glasses__c1085498__c0.mp4,0.32938874,0.70776474,0.7907431,0.6625464,0.68404436,-0.011140764289693881,0.10801446,0.1047287,0.8952153,0.9268299,0.88915163,0.8946714,-0.004039069350529103,0.034144115,0.06669080257415771,0.041240353137254715,0.10145581,0.8996842,0.91951114,0.8904793,0.8960281,-0.003049489243228454,0.026333261,0.0384171,0.95843256,0.9680702,0.95584244,0.9573335,-0.001358671504047077,0.010891083,0.5875141620635986
base-props__b2dc2ae872b575489bad295a459616c0acd91ca9__粽子菇__v714__flag__d6ba270d__c0.mp4,0.79830134,0.58305544,0.5445273,0.18136014,0.18673138,-0.003995635248573407,0.23900554,0.3183694,0.8202476,0.8250875,0.6677687,0.6856823,-0.002197453155819133,0.09081498,0.21278071403503418,0.09850245714187622,0.20677155,0.8314035,0.84962356,0.77289,0.7820639,-0.002647064596767956,0.04984105,0.10985863,0.91287243,0.92358977,0.88054943,0.88622856,-0.001620944427407313,0.028973028,0.5704410076141357
base-props__a72599b49c4b660f3e5b470ed5a8d66283fa20c5__汉堡菇__v676__eyemask__5aabc100__c0.mp4,0.65053487,0.32218367,0.53386086,0.30645284,0.36631054,-0.021743638065492694,0.17691901,0.2968644,0.6887424,0.81639475,0.67387295,0.72752124,-0.010701484477567112,0.079787575,0.19762957096099854,0.10681302845478058,0.20455122,0.76805377,0.8505249,0.7602551,0.8021986,-0.006441670208580429,0.04863721,0.111839354,0.8786907,0.92320776,0.8715025,0.89655375,-0.0034533027603692247,0.026501507,0.61393141746521
exact-r2__92701c4890bfa8037986aa613bac5b8b817f1d93__汉堡菇__v913__crown__84118245__c0.mp4,0.50613815,0.79846466,0.7248115,0.48720264,0.5480104,-0.010977872157756523,0.1408367,0.16268772,0.90351665,0.8900627,0.8337426,0.84489244,-0.0046376840988166645,0.048838705,0.08516007661819458,0.05056414380669594,0.22179413,0.8651053,0.873322,0.7716484,0.8114016,-0.004786419774232671,0.051041998,0.08062649,0.93521357,0.94062674,0.9158305,0.9212986,-0.0024719992762969037,0.022441158,0.4185600280761719
base-noprop__30b4282f1742fb0fb6e237b3bacf4fb43522adf0__蘑菇力__v0__d1ed6740__c0.mp4,0.6435686,0.9624479,0.5962623,0.34250396,0.3851562,-0.004115313379896496,0.26362896,0.2057162,0.9735066,0.8644636,0.78499377,0.7935431,-0.0016463542644214188,0.08202059,0.13819849491119385,0.08205366879701614,0.15500408,0.9650121,0.8915123,0.8310684,0.8379521,-0.0018259915320769707,0.05693599,0.07417023,0.9798322,0.9465173,0.9194579,0.9223003,-0.0009076156517262671,0.027468279,0.6004054546356201
exact-r2__c6d551e2f705a7d57a495d15b9431b5db8120bae__汉堡菇__v1242__glasses__46631ac4__c0.mp4,0.78479445,0.20937794,0.39500028,0.20727184,0.208673,-0.03491355689323468,0.28698364,0.33764303,0.6543684,0.7619241,0.65414906,0.6544332,-0.017015260375535534,0.12408858,0.1853671669960022,0.12995827198028564,0.31905687,0.6942364,0.7817499,0.6730094,0.6867265,-0.014798064830274928,0.108274125,0.16087008,0.83713275,0.89188236,0.8340175,0.8371475,-0.00812395659124426,0.057584174,0.41594934463500977
exact-r1__d0d4cb576fa483b7c2b81f8e6750e75552ba0fa1__蘑菇力__v1295__bubble__ca9dae90__c0.mp4,0.6856046,0.7999808,0.5005556,0.27811217,0.30482858,0.003932928879977204,0.21390481,0.18059915,0.90999836,0.8571941,0.80086195,0.81010765,0.00016924285370370357,0.047532804,0.09224677085876465,0.06274519115686417,0.2050134,0.88116163,0.82301456,0.7614932,0.771445,3.3804373778848534e-05,0.056749858,0.09231144,0.9476528,0.9199393,0.8931087,0.8952362,-0.0002475611188195123,0.027243188,0.28028130531311035
exact-r1__56692a18605af2f263d58cc64535e24b96e865eb__汉堡菇__v550__scooter__50136184__c0.mp4,0.8930259,0.1266628,0.18407741,0.094206184,0.09787408,-0.017174625099294284,0.24704887,0.56784904,0.47399879,0.56362265,0.42533,0.45983988,-0.017753903014151005,0.15073137,0.373675137758255,0.26958152651786804,0.39432508,0.6384596,0.67933273,0.59290725,0.6188283,-0.009988900465456387,0.10019561,0.19877636,0.8135658,0.8332042,0.7944027,0.8035657,-0.005134861165355781,0.052389044,0.3404102325439453
exact-r1__da18f49b2e5b88e15d50da1b25bdc798e18021b7__汉堡菇__v1365__flag__626e9903__c0.mp4,0.372854,0.63922006,0.75588286,0.5930455,0.64092404,-0.01857851345548518,0.13969223,0.123401046,0.86262333,0.9022397,0.85446084,0.8614142,-0.006470240505316518,0.04920404,0.040059566497802734,0.023726439103484154,0.18995678,0.7972182,0.8493586,0.77668095,0.79007304,-0.009355961392990693,0.07616529,0.09098011,0.897311,0.925966,0.89402527,0.89558774,-0.004953940336412134,0.03819632,0.4023389220237732
exact-r1__a9816777eac0a4b87543f0fe4ad36edf6b92ca8e__吐司菇__v1049__crown__a8d4e42e__c0.mp4,0.81015074,0.21322577,0.32436743,0.15199289,0.1780971,-0.023262814614965995,0.21065193,0.37287158,0.6656996,0.7158241,0.60475606,0.622296,-0.011940416670128306,0.10130069,0.22967404127120972,0.16143189370632172,0.38159382,0.6021957,0.73600596,0.58543396,0.627203,-0.012711093889865962,0.09621488,0.17341846,0.8380203,0.87725604,0.811486,0.83750093,-0.005651753410520292,0.0436082,0.34750092029571533
exact-r2__c1f249311adad45f3c16099a7e9941c56910a7a1__爆炸菇（爆炸前）__v1208__coffee__eb648246__c0.mp4,0.73193854,0.36246473,0.5568016,0.24304765,0.28501916,-0.037878343003540656,0.29899755,0.25066233,0.8002714,0.8538135,0.73105025,0.74739033,-0.01180595324444676,0.09398057,0.14284342527389526,0.07617808133363724,0.31023902,0.7979567,0.84103835,0.6660908,0.72678703,-0.011662712917026332,0.0971776,0.12601167,0.9086244,0.9299916,0.8632396,0.88442886,-0.005290725014426525,0.042809755,0.29401668906211853
exact-r1__740682cd2158ca2b38b0a802130d0921d6fa1c72__爆炸菇（爆炸前）__v730__eyemask__91da29c3__c0.mp4,0.65213037,0.33803183,0.5547113,0.32844913,0.33777937,-0.0297440524275595,0.2206008,0.22563314,0.7659197,0.8623005,0.7634727,0.7693153,-0.009853826622246748,0.07069265,0.11294209957122803,0.06302353739738464,0.2713065,0.71141493,0.80195063,0.7098614,0.7242086,-0.012017128142443566,0.09037931,0.11415213,0.8781759,0.9253239,0.8764148,0.8802675,-0.004879224441739413,0.035291165,0.2669171988964081
generic__1d5a1c958b3030b64164f55cfb9fdefdf2716651__汉堡菇__v107__flag__30c943b7__c0.mp4,0.6803317,0.44752538,0.60436827,0.31015563,0.3790317,-0.03202071473768107,0.25375545,0.22409165,0.8115697,0.8626455,0.7681031,0.78287,-0.010312864726239986,0.08185313,0.13355863094329834,0.0703677237033844,0.20554507,0.8159909,0.85903865,0.78494227,0.7965993,-0.009178439324552368,0.07332785,0.09536207,0.91181695,0.9330131,0.8991108,0.9021377,-0.0043966478627660835,0.03498935,0.45931166410446167
exact-r1__15f75abcba4174a7e03174d2ba8fa27b95e7f5ff__爆炸菇（爆炸后）__v140__crown__f2bea4e2__c0.mp4,0.82858825,0.20268166,0.28450963,0.13155913,0.16335653,-0.01997637053723393,0.21333368,0.47980452,0.6970243,0.6890894,0.49958324,0.5330129,-0.010742091673164963,0.12271493,0.19561469554901123,0.1111980751156807,0.67493105,0.28849518,0.50223917,0.28849518,0.29750967,-0.028961700648658387,0.20856184,0.33182645,0.77000904,0.8002875,0.6538198,0.7047395,-0.009024640611509085,0.084295474,0.17571887373924255
base-props__3ea8cf079e959693153dd04695b6f05e21f1dca3__爆炸菇（爆炸前）__v230__eyemask__1ad1dfde__c0.mp4,0.43371475,0.78523624,0.7688711,0.55873513,0.61341274,-0.003115515640601819,0.11742166,0.12263954,0.92518884,0.9227905,0.8711581,0.87750757,-0.001039781707077604,0.031551216,0.07239413261413574,0.033964719623327255,0.15934646,0.85600066,0.87566507,0.8331034,0.83947825,-0.003438797392864022,0.04571789,0.050694764,0.95084834,0.95675534,0.94355226,0.94421494,-0.0010859553992983875,0.0141823115,0.5447441935539246
generic__7674da5ba81befe4b8a9039e9c6b34219152192f__毒蘑菇__v461__glasses__10f004d9__c0.mp4,0.41506732,0.6269281,0.72158563,0.5440538,0.62838185,-0.009962623121710167,0.09671651,0.13168931,0.86266696,0.89427966,0.85135615,0.8629217,-0.0036174691477312035,0.032518253,0.06498652696609497,0.04090594872832298,0.16600221,0.859874,0.85169744,0.7945832,0.811918,-0.00214774641594868,0.04098345,0.06920892,0.9214036,0.93518573,0.9160238,0.92052084,-0.001961242540080568,0.018028868,0.4570363461971283
base-noprop__069c5cf6bb44592f056bdb81b4696b1569957312__吐司菇__v0__c3023f97__c0.mp4,0.18336761,0.7878634,0.88349617,0.7878634,0.7901066,-0.009692259221208883,0.067586266,0.059070587,0.9329072,0.95490843,0.92604494,0.93314946,-0.0027635646431813507,0.019852964,0.03213465213775635,0.016787352040410042,0.11031592,0.8756218,0.91956544,0.86091524,0.8756748,-0.005323108712675054,0.03834863,0.03101778,0.95998466,0.9716957,0.95523113,0.95913625,-0.0014432919001862025,0.010728598,0.641160249710083
base-noprop__50ad428af3b86412de8a648a8194cebfd6685400__粽子菇__v0__b2b67a8e__c0.mp4,0.7242171,0.7072797,0.48124528,0.2552709,0.27630174,-0.01589683331401924,0.19970928,0.27517825,0.9029304,0.81833994,0.7163743,0.72622275,-0.006199397352844396,0.07610081,0.14588749408721924,0.09201724827289581,0.2951827,0.8594128,0.7929518,0.6843053,0.7008602,-0.0067832229636874885,0.074551314,0.12945926,0.9390217,0.9103572,0.8622618,0.8684591,-0.0031244718274580302,0.034373693,0.5225743055343628
base-noprop__1cf0944b8af6ac43f6f7e794a0d68118b7de888c__蘑菇力__v0__56730c75__c0.mp4,0.58405614,0.8161577,0.68451273,0.35561746,0.48603177,-0.0011961454223738414,0.14161299,0.19251692,0.92491126,0.8845101,0.7770939,0.80952775,-0.0004348756060769979,0.046719156,0.12155473232269287,0.055317796766757965,0.18696374,0.91174114,0.8687846,0.77304035,0.787289,-0.0004853044338376962,0.04890068,0.08555585,0.95492613,0.9398278,0.8965043,0.9012742,-0.0004582790871382681,0.022431808,0.46332621574401855
base-noprop__190a31ba334eafd595032f1742e0cdf9b9183281__粽子菇__v0__de8138ae__c0.mp4,0.43600494,0.9768465,0.80730814,0.53053516,0.5632916,-0.0021780181543629164,0.14977226,0.11057401,0.9824435,0.93784136,0.8737769,0.8799587,-0.0005564793296482141,0.036481857,0.07234305143356323,0.02877715416252613,0.10492265,0.9768464,0.91275495,0.86234844,0.8742893,-0.000524441597489971,0.03370526,0.041588485,0.9874591,0.9666186,0.9452616,0.9503506,-0.00022282218744632104,0.012508187,0.6327338814735413
exact-r2__d9657e5af5e0c9e5c71b7d15425af2bf7fc9de96__炸虾菇__v1360__flag__4356cda3__c0.mp4,0.29574662,0.81182265,0.8627353,0.6861544,0.78129494,-0.008133103666098233,0.08434478,0.08845717,0.9111216,0.9357381,0.89858246,0.9013523,-0.004088008356659792,0.032876823,0.051773786544799805,0.016893824562430382,0.1484384,0.85154563,0.9000178,0.83346266,0.8432135,-0.007238084266308279,0.05317208,0.06614113,0.92891115,0.9526319,0.9239731,0.9254968,-0.0035318105588317507,0.02563272,0.3967047333717346
exact-r2__7628869560a690af823a1191809985375c8a2ef9__爆炸菇（爆炸前）__v740__eyemask__36459805__c0.mp4,0.6031368,0.41096577,0.62214094,0.3846073,0.40668994,-0.02912526159536226,0.21675499,0.17566788,0.816358,0.89451873,0.81389904,0.8197352,-0.008023596446033537,0.05615642,0.0866931676864624,0.047813531011343,0.2679072,0.73682594,0.828153,0.7198368,0.7373542,-0.012490587448885326,0.088905275,0.09182644,0.9014708,0.94233215,0.8998457,0.9059835,-0.004107012991377491,0.028154613,0.32105469703674316
exact-r1__7eb0cbcd233663ee2c8dede4eb336850b156427c__炸虾菇__v789__glasses__d984c552__c0.mp4,0.85899764,0.07967076,0.3283242,0.07945182,0.0799478,-0.037930463488570786,0.2811132,0.21770728,0.7492683,0.8191444,0.74822795,0.74929506,-0.009989996024742435,0.07241493,0.1386510133743286,0.09792667627334595,0.31649214,0.67165834,0.7542507,0.62894475,0.66921836,-0.011118539649507287,0.0855194,0.0957492,0.8865242,0.9170712,0.8837609,0.8861716,-0.004242902805682701,0.030718107,0.39624786376953125
base-noprop__db8692607b532a06def0a9c28e842cfc4dbca1b5__汉堡菇__v0__8fdf6456__c0.mp4,0.8168224,0.18354282,0.6350933,0.18127465,0.18158445,-0.0484214803211303,0.3523044,0.38350087,0.6516571,0.8474039,0.6128917,0.65064704,-0.020311912587980027,0.14892894,0.2641944885253906,0.09951214492321014,0.22512168,0.79691166,0.8936741,0.77297544,0.79721856,-0.010495128544422935,0.07361803,0.1219908,0.8842298,0.9469161,0.87613535,0.8845058,-0.006185681982473883,0.044185255,0.533527135848999
exact-r2__49fef35b1c962aa22fdd2b3411e53134117a62b6__粽子菇__v473__glasses__c4511da4__c0.mp4,0.8490772,0.16230085,0.22182664,0.12582204,0.12626646,-0.017044646039664053,0.23062915,0.6163704,0.39234895,0.4793188,0.369883,0.38642535,-0.017008340288056683,0.16812989,0.26354968547821045,0.20620954036712646,0.5328677,0.47323808,0.5348957,0.44203168,0.46021074,-0.013519753079876138,0.14178737,0.3855325,0.61526525,0.6855283,0.6007447,0.60304964,-0.012242567280064454,0.10481453,0.21823203563690186
exact-r1__631681b89d48f73fa9b84e8c908a589e6776cc2c__炸虾菇__v623__scooter__b2f7c4c3__c0.mp4,0.86114466,0.17908931,0.476744,0.11599006,0.16138978,-0.04805526797008139,0.36423346,0.45622897,0.5906058,0.7508408,0.53122294,0.58712226,-0.023659951484250447,0.17576523,0.3079909086227417,0.15810628235340118,0.28795987,0.7798093,0.8422956,0.68917483,0.7551574,-0.010891599205171663,0.08624273,0.15919572,0.86416596,0.90894717,0.8299297,0.8516996,-0.007114910737799105,0.054665774,0.5076128244400024
generic__13c5ef355a4677fd006d158853aae7228ec89353__炸虾菇__v71__crown__f2952d0d__c0.mp4,0.6392093,0.4792902,0.5322266,0.3298442,0.3428913,-0.027190596130290057,0.21882237,0.20915425,0.80353624,0.82840216,0.76456726,0.77252805,-0.008627132288080893,0.06980957,0.16086208820343018,0.10837452113628387,0.1518963,0.8578383,0.8753667,0.81884694,0.84858036,-0.0033249555840322484,0.038848944,0.06625217,0.93126667,0.9367769,0.9183703,0.92293096,-0.0018948672906212184,0.019700436,0.453980028629303
exact-r2__162906640246ef44f99db4ad49276c513665eb1e__蘑菇力__v142__glasses__889682a9__c0.mp4,0.7829455,0.2094194,0.6108505,0.20852304,0.20953594,-0.0466000794363116,0.32933754,0.16989136,0.824038,0.90054345,0.824038,0.8262161,-0.008838211594834148,0.06189436,0.09281682968139648,0.048299696296453476,0.3185469,0.7032631,0.83177507,0.67292154,0.7039051,-0.015911176447340622,0.11233262,0.08113134,0.91685486,0.948843,0.9132848,0.91692895,-0.0038388922162678044,0.02687604,0.5238897800445557
base-props__51be5b142d9021a3c446702d354fabdf42630fa9__汉堡菇__v304__scooter__97551c71__c0.mp4,0.5318193,0.49255317,0.5805621,0.4270571,0.4686965,-0.015838259323076764,0.14274326,0.15360701,0.8411047,0.86427885,0.8231931,0.8291187,-0.004383876684154911,0.039773334,0.09276533126831055,0.06602276116609573,0.15710807,0.8143217,0.8460632,0.8030838,0.8185481,-0.004082231948027015,0.035670165,0.068045735,0.91789234,0.93030167,0.91359365,0.9157682,-0.0020028704946691333,0.017137473,0.4866819977760315
exact-r1__a94f2d44020fa35457be6626fc3248c0fb05adda__吐司菇__v1048__crown__8c48cfa2__c0.mp4,0.83561,0.14983541,0.2839406,0.1345828,0.1510358,-0.02685694720434106,0.24546286,0.5165371,0.5529649,0.6698889,0.46041623,0.5351788,-0.017534891754506607,0.1342654,0.251869797706604,0.15942971408367157,0.6231395,0.3489119,0.6400399,0.3489119,0.37283754,-0.0282285932024477,0.19818887,0.29830772,0.73372555,0.82931864,0.68919796,0.73022544,-0.011702266606417586,0.08359874,0.2134731411933899
exact-r2__c1c8f50e04d9360f9734313b06780f6e0609fa1f__爆炸菇（爆炸前）__v1207__coffee__58598a42__c0.mp4,0.6550561,0.6005629,0.54625034,0.31474498,0.35097244,-0.013291492528123824,0.17908016,0.2380895,0.8565601,0.8379419,0.7457163,0.75990534,-0.005084102156133992,0.062118366,0.1478116512298584,0.08193276822566986,0.21774268,0.8604623,0.8386608,0.7537279,0.8057823,-0.0029561613859395252,0.04790405,0.118691504,0.9289472,0.91987467,0.86962676,0.8919922,-0.002221345489204147,0.026674202,0.20613457262516022
exact-r1__6e9d7ffcb3adf3ebcb80c8b5da0520ff83d8b419__汉堡菇__v702__coffee__d2e63cfc__c0.mp4,0.75604296,0.7905942,0.69362354,0.22958659,0.3682552,-0.012446869311949962,0.19338202,0.20884109,0.9175205,0.9059927,0.7828845,0.8263675,-0.004226365108263839,0.049867053,0.11144018173217773,0.04178296774625778,0.21634781,0.893183,0.8765826,0.7698885,0.7925629,-0.004509785135272939,0.05176803,0.09835267,0.9571534,0.94777566,0.89432466,0.90746546,-0.002171986482360149,0.024991956,0.1759030818939209
exact-r2__c58718035188222cb4ab5a2959917a6fbd3f600b__汉堡菇__v1231__glasses__fe3a03d2__c0.mp4,0.6466888,0.11242382,0.18899457,0.099093884,0.10363135,-0.014354716434250243,0.14617234,0.5198917,0.39532417,0.51922774,0.38953966,0.39562958,-0.01949900415221693,0.15115765,0.34013882279396057,0.26581281423568726,0.34869838,0.56983316,0.6621654,0.5633583,0.5654258,-0.014811927327525481,0.11512238,0.2573598,0.7012019,0.78504056,0.6973705,0.70200646,-0.011986994225045912,0.08826461,0.2980949282646179
base-noprop__479cfaa7ed9751d704a007cccb8dbebcb4fc8765__粽子菇__v0__19c8cd35__c0.mp4,0.06367606,0.9505132,0.9533359,0.9256996,0.9330449,-0.0015738895052506284,0.015722074,0.038334966,0.9798173,0.97591394,0.9556893,0.9589429,-0.0008869384352868645,0.010576662,0.010931015014648438,0.0025810522492974997,0.06367612,0.9505133,0.953697,0.9256995,0.93304497,-0.0015985085794576913,0.015745709,0.02740395,0.9798265,0.97849506,0.9666203,0.96717703,-0.0007168385586719806,0.00754549,0.5423742532730103
base-props__938e01d47782dafc5547713c187bfbca30a0ae08__爆炸菇（爆炸后）__v589__coffee__38b5420d__c0.mp4,0.15017831,0.81628114,0.86738145,0.8152741,0.81650007,-0.006275355462500233,0.043464854,0.055664062,0.9294633,0.94375443,0.9212115,0.92584556,-0.002220092613706485,0.015613305,0.016278564929962158,0.010069380514323711,0.12038195,0.85636973,0.8878983,0.84507036,0.8483426,-0.005014720170394232,0.035135288,0.045756698,0.9457419,0.9538241,0.93582916,0.9388951,-0.0018196405158212709,0.013222541,0.6233006715774536
base-noprop__2276ebe5ea41733077c3d5d88d4cdb9e6f3ef7ef__炸虾菇__v0__8065a18a__c0.mp4,0.13983083,0.8981221,0.899052,0.8245044,0.8390305,-0.005313135359598247,0.045212455,0.062218785,0.9470621,0.94919604,0.91944313,0.9283755,-0.0021069578149101867,0.01706615,0.023948311805725098,0.014236325398087502,0.113025606,0.9062227,0.9168032,0.8540649,0.87689996,-0.003971715866341422,0.032736838,0.042072058,0.9565737,0.9634325,0.94339144,0.94913465,-0.0017615957222437135,0.013052098,0.5025098919868469
base-noprop__9ff16bd9837162a31625505a37953b6d7b6f8bcd__炸虾菇__v0__7e850bd2__c0.mp4,0.38104534,0.93887377,0.8630265,0.60968983,0.76617116,-0.004180483902867142,0.09677877,0.100739,0.9678538,0.95105004,0.8933674,0.92886615,-0.0013817681861018128,0.02474129,0.05682218074798584,0.01973983272910118,0.14720988,0.9443234,0.91463363,0.8435254,0.8595894,-0.002620999933231489,0.042797044,0.044423223,0.9790032,0.97079,0.9501896,0.958945,-0.0006842679185829777,0.011279676,0.5000323057174683
exact-r1__b64e927b147755fae3afe21af5cf55d4d3d529a1__毒蘑菇__v1133__crown__25f11caf__c0.mp4,0.69711125,0.3279606,0.68914336,0.29394367,0.31995115,-0.04130490065327746,0.30778545,0.16106075,0.83763826,0.91330755,0.8252566,0.836801,-0.00886835593715487,0.0640093,0.06194370985031128,0.030326617881655693,0.43333638,0.7284694,0.8469978,0.55771863,0.69985944,-0.01738083162326585,0.13427353,0.11574471,0.89797974,0.9436341,0.87594295,0.89661145,-0.005599832581908355,0.040826302,0.30007970333099365
exact-r1__f0f77d545e150bcc231192eafd1e15432b3925f3__毒蘑菇__v1516__glasses__e077c6f2__c0.mp4,0.7326429,0.18896654,0.24263747,0.16488752,0.17956269,-0.010363445098221067,0.14825387,0.5042236,0.48183364,0.55988187,0.44561368,0.47330815,-0.012482524624926309,0.1240425,0.35245048999786377,0.25459006428718567,0.32672358,0.6226636,0.7042438,0.60218024,0.60789967,-0.011941207491833234,0.09241866,0.22922158,0.73902804,0.814472,0.7349639,0.73635226,-0.010028445320167095,0.075186305,0.45105400681495667
