filename,adj_mean,adj_min,marg_drop,marg_end_drop,marg_first,marg_last,marg_lowfrac,marg_max,marg_mean,marg_min,marg_slope,marg_std,oth_mean,own_drop,own_end_drop,own_first,own_gap12,own_last,own_lowfrac,own_max,own_mean,own_min,own_slope,own_std,own_switch,src_drop,src_end_drop,src_first,src_last,src_lowfrac,src_max,src_mean,src_min,src_slope,src_std
base-noprop__f64e1c17ba334819ca417f708e64e97d2aba7b05__爆炸菇（爆炸后）__v0__87b92abb__c0.mp4,0.9807215332984924,0.9295251965522766,0.02198261,-0.005675316,0.022023678,0.027698994,0.15625,0.031845987,0.016608924,4.10676e-05,-0.00020497580689768605,0.007431991,0.591671347618103,0.13722968,-0.016298115,0.65735966,0.005831077694892883,0.6736578,0.3125,0.67429745,0.6082803,0.52013,-0.002672041725378217,0.04933443,0.12903225806451613,0.14495969,0.016219795,1.0000002,0.98378044,0.28125,1.0000002,0.94418377,0.85504055,-0.0029597550280981897,0.049447298
exact-r1__3296e3025fe5db65ce1e18e8abd3114afdfdc5da__爆炸菇（爆炸后）__v335__coffee__0714808a__c0.mp4,0.9779191613197327,0.9351530075073242,0.032220036,0.0057962537,0.005106747,-0.00068950653,0.21875,0.030291587,0.0011954475,-0.027113289,-0.0010864572419274233,0.01604186,0.33489489555358887,0.0077490807,-0.026212841,0.313039,0.021804459393024445,0.33925185,0.0625,0.38368675,0.33609033,0.30528992,0.0019181118212924432,0.024901178,0.06451612903225806,0.11148596,0.04729891,1.0,0.9527011,0.25,1.0,0.9458498,0.88851404,-0.0028409374730328034,0.035057563
exact-r2__63c6cd5b6ce97c724c348a679627c9f637af97f7__毒蘑菇__v627__scooter__2948a84e__c0.mp4,0.9894412755966187,0.9655444622039795,0.0159932,0.005991094,-0.015726753,-0.021717846,0.15625,-0.008042283,-0.017532023,-0.031719953,-0.00038404885373594496,0.0059157126,0.14005011320114136,0.0010743067,-0.04958698,0.10191795,0.007092919200658798,0.15150493,0.1875,0.16081825,0.12251809,0.100843646,0.0016155410066378102,0.018490616,0.12903225806451613,0.094876885,0.08742583,1.0,0.9125742,0.3125,1.0,0.9611515,0.9051231,-0.00362431405445345,0.03665761
exact-r2__a9816777eac0a4b87543f0fe4ad36edf6b92ca8e__吐司菇__v1049__crown__a8d4e42e__c0.mp4,0.9637455344200134,0.8830625414848328,0.025798894,0.021596462,-0.0023266822,-0.023923144,0.25,0.005762011,-0.012038662,-0.028125577,-0.0011034236638465364,0.011391326,0.09487313032150269,0.096401416,0.023670793,0.11489263,0.006310377735644579,0.09122184,0.21875,0.12873037,0.08283447,0.018491218,-0.0025342378790607738,0.03366859,0.0967741935483871,0.43813837,0.37732673,1.0000001,0.6226734,0.21875,1.0000001,0.7766293,0.56186175,-0.01676475262143742,0.16733214
exact-r1__967be5bf93e2191527c35a951f196af47aae0dc9__毒蘑菇__v937__bubble__56580119__c0.mp4,0.9811632037162781,0.9145247340202332,0.043783754,0.0011782944,0.04609987,0.044921577,0.1875,0.047745883,0.03307143,0.0023161173,-0.0006160633611189639,0.013096468,0.4586765766143799,0.13660595,-0.030551493,0.54252076,0.005797233432531357,0.57307225,0.1875,0.57523656,0.491748,0.4059148,-0.0014852838115520734,0.045401484,0.12903225806451613,0.26281387,0.06837213,0.99999994,0.9316278,0.21875,0.99999994,0.89210176,0.7371861,-0.006604694114052977,0.088152006
generic__961bd0e7dc5dec1e77f826ad3f88dc97e2021663__汉堡菇__v606__glasses__ec6f851a__c0.mp4,0.9962081909179688,0.9871425032615662,0.00558652,0.0027190298,-0.011911705,-0.014630735,0.25,0.0094497055,-0.005354596,-0.017498225,0.00018449536527444173,0.008806604,0.1635882705450058,0.009195358,0.0027084649,0.15510705,0.004208575002849102,0.15239859,0.0625,0.18134554,0.15823367,0.1459117,-0.0002583961966625013,0.010747655,0.2903225806451613,0.040043116,0.012050569,1.0000001,0.98794955,0.1875,1.0000001,0.979164,0.959957,-0.0006307687096931213,0.013115225
base-noprop__930af50238c37ebaf442e48b5cf1fdd56a6c5adb__汉堡菇__v0__3b72956b__c0.mp4,0.9663283228874207,0.8742418885231018,0.09014571,0.029254138,0.059119582,0.029865444,0.3125,0.0649153,0.016295474,-0.031026125,0.0014628449569611948,0.028175,0.5112870931625366,0.22915947,0.14815295,0.61083674,0.0059524644166231155,0.4626838,0.21875,0.6256441,0.5275825,0.38167727,-0.005341084209705009,0.068340525,0.03225806451612903,0.21456432,0.16596216,1.0,0.83403784,0.125,1.0,0.870947,0.7854357,-0.00393235781762605,0.048582964
exact-r2__f4391007a9614180b36c5a425ae726846b1ea5a6__蘑菇力__v1539__eyemask__009061a7__c0.mp4,0.9980711340904236,0.9900246858596802,0.0011387989,-0.005320534,-0.014475413,-0.009154879,0.1875,-0.0071840435,-0.010622924,-0.015614212,0.00021846404659651915,0.002539155,0.10308863967657089,0.0127611905,-0.018380865,0.08815846,0.0009895381517708302,0.106539324,0.1875,0.11532508,0.09246571,0.07539727,0.0004937780510273686,0.010523332,0.25806451612903225,0.024351895,0.020142257,0.99999994,0.9798577,0.21875,0.99999994,0.98819256,0.97564805,-0.0005060109443678377,0.00667001
exact-r1__1db18ca5323487563ceb952534de9a3b9af8d9f2__毒蘑菇__v184__coffee__25151478__c0.mp4,0.9614548087120056,0.8468421101570129,0.038532376,-0.023138762,-0.006612867,0.016525894,0.28125,0.03983867,-0.003276295,-0.045145243,0.0018047109912654857,0.026467176,0.4563964307308197,0.08468044,-0.080046415,0.43420196,0.005405593663454056,0.5142484,0.28125,0.5631491,0.45312014,0.34952152,0.005566619358454295,0.07558303,0.0967741935483871,0.22556245,0.06306672,0.9999999,0.93693316,0.0625,0.9999999,0.85751283,0.7744374,-0.0009343112843476811,0.06919192
exact-r2__4684d4e3cc283d2f82a830567f416163b041076b__粽子菇__v446__scooter__0f8c7e43__c0.mp4,0.997483491897583,0.9922328591346741,0.011967022,0.005187176,-0.020907909,-0.026095085,0.15625,-0.020781785,-0.025894571,-0.03287493,-0.00020547695949542586,0.003098172,0.09743210673332214,0.022188965,0.014055632,0.082910195,0.01720896176993847,0.06885456,0.1875,0.082910195,0.07153753,0.06072123,-0.0004549599607690838,0.0057600373,0.0,0.015772521,0.009106338,0.99999994,0.9908936,0.09375,0.99999994,0.9930247,0.9842274,-0.000288636748654386,0.0036339473
base-noprop__746da3c174acbb5da8858bffe05b68335dae3406__汉堡菇__v0__f742b2a7__c0.mp4,0.9948368668556213,0.9793463945388794,0.005704209,6.689131e-05,-0.0010106266,-0.0010775179,0.21875,0.0020588413,-0.0026493445,-0.0067148358,-5.195860797402801e-05,0.0026053025,0.10578446835279465,0.03920745,-0.04722906,0.09796833,0.012705717235803604,0.14519739,0.1875,0.15095566,0.103135124,0.05876088,0.0008404538106402709,0.02535217,0.0,0.038859487,0.0202052,0.99999994,0.97979474,0.125,0.99999994,0.9844373,0.96114045,-0.0008501486628810396,0.010157828
base-noprop__0b9d7a9da15b27871886a629df50e17677f0c915__炸虾菇__v0__23adc1a5__c0.mp4,0.9824293255805969,0.9531447887420654,0.03255859,-0.018157482,-0.023251414,-0.005093932,0.125,-0.005093932,-0.031025976,-0.055810004,0.00024123641162498885,0.009999606,0.5225903391838074,0.044587016,0.003759265,0.49002838,0.006188470870256424,0.48626912,0.09375,0.53474903,0.49156433,0.44544137,-0.00047274416755020726,0.019598175,0.25806451612903225,0.13459736,0.10885674,0.99999994,0.8911432,0.21875,0.99999994,0.93622124,0.8654026,-0.0031503769637377574,0.034124106
base-noprop__1d5a1c958b3030b64164f55cfb9fdefdf2716651__毒蘑菇__v0__5aa3164d__c0.mp4,0.995596170425415,0.9838583469390869,0.008944392,0.003261447,0.0205822,0.017320752,0.25,0.024549007,0.018136777,0.011637807,5.865278940571415e-05,0.0037541562,0.3420945703983307,0.03339678,-0.005408466,0.35805053,0.01060878112912178,0.363459,0.15625,0.3888515,0.36023134,0.32465374,3.299565543353033e-05,0.01344766,0.0,0.0327816,0.012259126,1.0,0.9877409,0.25,1.0,0.9808978,0.9672184,3.49620570185824e-05,0.009261845
generic__45160a3209fab0c464a72ff9098bde522b4e0264__爆炸菇（爆炸前）__v254__scooter__4a80b0c1__c0.mp4,0.9964452981948853,0.9876564741134644,0.008946449,0.007446468,-0.043774217,-0.051220685,0.15625,-0.041742742,-0.04812277,-0.052720666,-0.0001964912015147231,0.00282867,0.42469653487205505,0.031239003,-0.010632694,0.37420708,0.003675764426589012,0.38483977,0.21875,0.3989271,0.37657374,0.34296808,0.000670631145758016,0.014518142,0.0,0.03181368,0.015755117,1.0000001,0.984245,0.1875,1.0000001,0.98302865,0.96818644,-0.0006463323717068188,0.009455711
exact-r1__b7d6465a8b59608365b430ec044d2fd40916aca4__蘑菇力__v1146__crown__d5a033a7__c0.mp4,0.9495901465415955,0.8457237482070923,0.028047025,-0.01927349,-0.08011687,-0.06084338,0.15625,-0.057765618,-0.08097884,-0.10816389,0.0005704303384045684,0.012690058,0.37370267510414124,0.14107016,-0.015219301,0.2924255,0.0027687749825417995,0.3076448,0.15625,0.3896417,0.29272383,0.15135536,-0.0013399972577642079,0.054583654,0.22580645161290322,0.33945662,0.32588238,0.99999994,0.67411757,0.09375,0.99999994,0.7772496,0.6605433,-0.009918908121561347,0.10689193
base-noprop__3ea8cf079e959693153dd04695b6f05e21f1dca3__毒蘑菇__v0__cd5fa161__c0.mp4,0.9958558082580566,0.9847668409347534,0.0049470514,-0.0049198493,-0.068244085,-0.063324235,0.21875,-0.05547238,-0.06450476,-0.073191136,0.00022831619881049633,0.0049662716,0.11644460260868073,0.007800471,-0.0038714297,0.0383537,0.018949449062347412,0.04222513,0.28125,0.074145064,0.051939845,0.03055323,0.0010651642315996457,0.01557727,0.06451612903225806,0.066004634,0.014630556,1.0000002,0.9853697,0.1875,1.0000002,0.9691193,0.9339956,-0.001667487033563589,0.021998229
exact-r1__017c59f65cabc241c9ef5990259d488a7becfff0__爆炸菇（爆炸后）__v12__eyemask__d50d6fe5__c0.mp4,0.9763314723968506,0.8748959302902222,0.014115632,-0.03016746,-0.0047028065,0.025464654,0.21875,0.05783403,0.01863208,-0.018818438,0.0010796937152000466,0.01709032,0.4120251536369324,0.010995775,-0.08687085,0.35700005,0.018224317580461502,0.4438709,0.25,0.52634215,0.43065724,0.34600428,0.0025741224425716567,0.05010365,0.0,0.24975038,0.17082345,1.0000001,0.82917666,0.125,1.0000001,0.8571837,0.75024974,-0.004800620524327404,0.073847316
exact-r2__d1758c15bc02c270105a3d17b4eb3accdc5cee71__蘑菇力__v1300__bubble__af98eeec__c0.mp4,0.9897149205207825,0.9795189499855042,0.029263508,0.018482808,-0.025984664,-0.04446747,0.09375,-0.025352983,-0.040731758,-0.05524817,-0.0005302064877298403,0.00797205,0.05586845427751541,0.024183802,0.014422887,0.024764512,0.0125365499407053,0.010341625,0.1875,0.024764512,0.015136696,0.0005807085,-0.000526859950498866,0.006534232,0.0,0.12346625,0.06655872,1.0000001,0.9334414,0.21875,1.0000001,0.9319609,0.87653387,-0.0029199820263119823,0.03926627
exact-r1__29f679c8be6e6b658cdfb3ab8df8254b60f131e5__蘑菇力__v272__flag__86d422b6__c0.mp4,0.9705747365951538,0.9293595552444458,0.0042066053,-0.016867422,-0.05634541,-0.03947799,0.125,-0.021837503,-0.035856567,-0.060552016,0.0005092267588851552,0.009448044,0.17350566387176514,0.0,-0.071230344,0.08709102,0.002561906585469842,0.15832137,0.25,0.18444067,0.13764909,0.08709102,0.002066360798847381,0.02721995,0.0967741935483871,0.2724508,0.21800947,1.0,0.7819905,0.25,1.0,0.84706664,0.7275492,-0.00824495975223103,0.079792865
exact-r2__06fa761f552f4726608d396cd74b9485f90f0510__爆炸菇（爆炸前）__v44__crown__bb179f3c__c0.mp4,0.9913341999053955,0.971034049987793,0.017804801,0.009532183,-0.054910123,-0.06444231,0.15625,-0.044486165,-0.05779435,-0.072714925,-0.0003659076103804057,0.0061170906,0.41472718119621277,0.015587717,-0.0028024614,0.3438345,0.00191597081720829,0.34663695,0.09375,0.39981538,0.35693282,0.32824677,-0.0011453525684883058,0.021536836,0.16129032258064516,0.05092776,0.038690984,1.0000002,0.96130925,0.0625,1.0000002,0.9663614,0.9490725,-0.0008100354361219302,0.012141952
base-props__1a5e9e21aa5ab5837e37e1d632efa039b57aab7f__蘑菇力__v94__coffee__9813a98c__c0.mp4,0.9935387372970581,0.9752450585365295,0.00452891,-0.0076495707,-0.07622738,-0.06857781,0.15625,-0.06777169,-0.073371604,-0.08075629,9.026453090159671e-05,0.003606747,0.11237634718418121,0.07112647,0.0436751,0.08134489,0.0011417842470109463,0.03766979,0.09375,0.083238795,0.039004747,0.010218418,-0.0012229701752987422,0.02135965,0.2903225806451613,0.045146823,0.019360483,0.99999994,0.98063946,0.25,0.99999994,0.9749434,0.9548531,-0.0005242937077874433,0.01282792
base-noprop__1f66a501aba063a2796ee4f1f4d6082295197784__蘑菇力__v0__bfd0d9e4__c0.mp4,0.9985560774803162,0.996253490447998,0.0041770954,0.0019194391,0.01037514,0.008455701,0.21875,0.01600049,0.010240414,0.006198045,7.437258792216328e-05,0.0031999564,-0.028945161029696465,0.0051616915,0.0036977027,-0.016055325,0.01901857927441597,-0.019753028,0.09375,-0.015256878,-0.018704746,-0.021217017,8.783604310622751e-06,0.0014961009,0.0,0.010260999,0.008472383,0.99999994,0.99152756,0.0625,0.99999994,0.9927697,0.98973894,-0.00024274368483647747,0.0026498334
base-noprop__068f87e6d8c098db1a68eaff2a959baa9dd07959__蘑菇力__v0__80996da1__c0.mp4,0.9970009922981262,0.9941058158874512,0.0058991015,0.004263647,-0.0047513247,-0.009014972,0.15625,-0.0034738109,-0.007447767,-0.010650426,-0.00015587312008235118,0.0019763876,0.08288785070180893,0.021690637,0.017583705,0.08872973,0.003385002724826336,0.071146026,0.15625,0.09009262,0.07544008,0.067039095,-0.0005227368737398857,0.006123705,0.0,0.022704124,0.020416677,0.99999994,0.97958326,0.21875,0.99999994,0.9874762,0.9772958,-0.000719672456776952,0.0068437364
exact-r1__49fef35b1c962aa22fdd2b3411e53134117a62b6__毒蘑菇__v473__eyemask__fe8ce2b8__c0.mp4,0.994486391544342,0.9867104291915894,0.024457186,0.02194792,-0.056854904,-0.078802824,0.21875,-0.050896972,-0.06792719,-0.08131209,-0.0009753258538342304,0.010014451,0.2999865412712097,0.028488576,0.019315332,0.24461716,0.005053593311458826,0.22530183,0.1875,0.2482288,0.23205936,0.21612859,-0.0006435589832076154,0.009494668,0.12903225806451613,0.05674994,0.05151975,1.0,0.94848025,0.1875,1.0,0.96994823,0.94325006,-0.0018008659946079305,0.017074844
exact-r1__b656711495e9904b44ee1e7c04c210b83cd2ed74__毒蘑菇__v1134__crown__0574677e__c0.mp4,0.9783530235290527,0.9271936416625977,0.022365138,0.002150245,-0.053193986,-0.05534423,0.15625,-0.012718484,-0.05585662,-0.075559124,-0.0005790328216408541,0.012817231,0.11915502697229385,0.066989146,0.0409149,0.07371041,0.0036621226463466883,0.03279551,0.125,0.11724712,0.063298404,0.0067212638,-0.0014587676755488553,0.025261618,0.22580645161290322,0.102461815,0.099042416,1.0,0.9009576,0.15625,1.0,0.9326788,0.8975382,-0.002747984936247789,0.029542182
exact-r1__d9b45e907f3f46e26cc2c0c367c828a5ba9ab34c__汉堡菇__v1361__flag__17c31c4e__c0.mp4,0.9969667792320251,0.9892790913581848,0.004578553,-0.013688382,-0.0013303421,0.01235804,0.15625,0.025368877,0.0086898375,-0.0059088953,0.0009482258349067128,0.010470611,0.06059568375349045,0.0064465143,-0.04947138,0.04804845,0.006420813500881195,0.09751983,0.1875,0.11607392,0.06928552,0.041601937,0.0021752176746245356,0.022595186,0.0,0.060530603,0.04873407,1.0000001,0.95126605,0.28125,1.0000001,0.97434145,0.9394695,-0.0022093867582659342,0.021938974
exact-r1__55d0a552371088436d3780e0920102745a9833f1__汉堡菇__v546__scooter__2d2219a1__c0.mp4,0.9849438667297363,0.9591370224952698,0.009794749,-0.015171349,-0.006256014,0.008915335,0.15625,0.041070938,0.0037511268,-0.016050763,0.0011262965110018627,0.015200438,0.17466816306114197,0.03906002,-0.18207791,0.12691721,0.010929164476692677,0.30899513,0.125,0.31504858,0.1784193,0.087857194,0.006710906973234283,0.07031029,0.22580645161290322,0.1709618,0.1709618,1.0,0.8290382,0.1875,1.0,0.9237742,0.8290382,-0.006270961939764138,0.05918795
base-noprop__51be5b142d9021a3c446702d354fabdf42630fa9__蘑菇力__v0__a429805f__c0.mp4,0.9851424694061279,0.9560317993164062,0.0068178177,-0.010053992,0.034708917,0.04476291,0.15625,0.054106057,0.041011177,0.0278911,0.00018341704940865898,0.0053288066,0.6042123436927795,0.050160527,-0.0006017089,0.64293087,0.021229153499007225,0.6435326,0.125,0.6729822,0.6452235,0.59277034,0.0003488355936193185,0.017315518,0.0,0.082927406,0.07185346,0.9999998,0.92814636,0.1875,0.9999998,0.95940745,0.9170724,-0.0018704738194816493,0.019132592
exact-r1__c14746cc7fb4e3b79deb72aaeea20c288e6ac46f__爆炸菇（爆炸前）__v1205__coffee__60eb71a2__c0.mp4,0.9544270634651184,0.8699530363082886,0.019683778,0.012804985,-0.026740074,-0.03954506,0.21875,-0.0185557,-0.030730134,-0.046423852,-0.0004449776343760955,0.006744786,0.4772501587867737,0.055217236,-0.10898134,0.4241108,0.0033330311998724937,0.53309214,0.21875,0.5433221,0.44652003,0.36889356,0.0049825671273679775,0.056922093,0.2903225806451613,0.15006077,0.10355008,1.0000001,0.89645004,0.21875,1.0000001,0.9144288,0.84993935,-0.003574265675111226,0.039956775
base-props__cb05660c4b262902ff02becd82b2bbb621c9edbf__吐司菇__v791__eyemask__d3393fa2__c0.mp4,0.9992126226425171,0.9967922568321228,0.0031252727,0.00075254217,-0.0129813105,-0.013733853,0.15625,-0.009030491,-0.0120186545,-0.016106583,-6.10155684332695e-05,0.001842933,0.07669520378112793,0.009172857,0.008871142,0.06957498,0.0008124030428007245,0.06070384,0.21875,0.069899626,0.06467656,0.060402125,-0.0002491818809242698,0.0028842655,0.0967741935483871,0.013522148,0.012490094,1.0,0.9875099,0.03125,1.0,0.990637,0.98647785,-0.0003646393129028361,0.0038049433
base-noprop__45ec56f5f20bca20bb45a07b0652cb24f9a8a27f__蘑菇力__v0__f2e75d8c__c0.mp4,0.9952254891395569,0.9667615294456482,0.026291318,0.005962357,-0.01947841,-0.025440767,0.21875,-0.013477325,-0.025307817,-0.04576973,0.00042696549868500563,0.009001832,0.09628786146640778,0.02205757,0.006122604,0.07450749,0.0026234944816678762,0.068384886,0.1875,0.086646765,0.07098004,0.05244992,3.51514425565704e-05,0.0070139156,0.06451612903225806,0.057491302,0.008543432,0.99999994,0.9914565,0.15625,0.99999994,0.98552155,0.94250864,0.0005119436275749453,0.01517646
exact-r1__38b58dfa04037a8d4c73a738d8fd4058766e8609__粽子菇__v370__flag__4e1cd0d3__c0.mp4,0.9806836247444153,0.9147223830223083,0.011295378,0.008920729,0.0102160275,0.0012952983,0.25,0.023714423,0.01177617,-0.0010793507,-0.00016476133909305838,0.007924401,0.22956837713718414,0.0687145,0.044424593,0.23119104,0.003413974307477474,0.18676645,0.15625,0.3734014,0.24134454,0.16247654,-0.0021430743322912458,0.045568585,0.22580645161290322,0.20664752,0.14365381,1.0,0.8563462,0.09375,1.0,0.87140656,0.7933525,-0.0028869703608698635,0.058946382
exact-r2__24fd5a5b571589bad02d82bc90600f51cc7bcb81__汉堡菇__v233__eyemask__dfe13e5a__c0.mp4,0.9970065355300903,0.9918532371520996,0.0,-0.020335183,-0.0055748597,0.014760323,0.15625,0.021951057,0.009906568,-0.0055748597,0.0006546064490272152,0.007688953,0.0728885754942894,0.002012819,-0.0094512105,0.07421081,0.02282967045903206,0.08366202,0.15625,0.099833414,0.08279514,0.07219799,0.0005273835356634049,0.008044182,0.0,0.03188312,0.025365055,1.0,0.97463495,0.09375,1.0,0.9811174,0.9681169,-0.0009336197568523997,0.0095762415
exact-r1__986d912c264847e31c8f18a969d28d6c5bfafc3a__毒蘑菇__v943__bubble__ecab9665__c0.mp4,0.9949560761451721,0.9758807420730591,0.007500261,0.007500261,-0.027366556,-0.034866817,0.09375,-0.014782872,-0.027143814,-0.034866817,0.0002285755489327423,0.0045081372,0.032173048704862595,0.010835707,-0.0013409224,0.005796175,0.0037749437615275383,0.0071370974,0.1875,0.019558577,0.005029233,-0.0050395317,0.0004186553716404523,0.006618865,0.03225806451612903,0.034182668,0.024850845,1.0,0.97514915,0.21875,1.0,0.9870087,0.96581733,-0.0010775852172780031,0.011643972
exact-r2__929b65b28d7fc5f68d6f799d9d758150e4b1155d__爆炸菇（爆炸前）__v914__flag__3302281d__c0.mp4,0.993021547794342,0.9803192615509033,0.012071952,0.0087491125,-0.012283534,-0.021032646,0.15625,-0.011465907,-0.017734375,-0.024355486,-0.0003452601916323311,0.003918521,0.239890918135643,0.05081363,0.04602827,0.23001516,0.008356895297765732,0.18398689,0.28125,0.26747322,0.22215655,0.17920153,-0.0018379409084659122,0.02543424,0.0,0.04859078,0.04472047,0.9999999,0.9552794,0.21875,0.9999999,0.9750792,0.9514091,-0.0017307784484802947,0.016872004
base-noprop__556de27b0d0679c58d037153bf13f376557bb4da__汉堡菇__v0__b936b058__c0.mp4,0.9972737431526184,0.9873930811882019,0.00066515803,-0.011106856,-0.046582714,-0.035475858,0.1875,-0.030704163,-0.040829234,-0.04724787,0.00033384376912871976,0.0040859473,0.1552138477563858,0.03520395,0.016388334,0.13228744,0.01036151684820652,0.11589911,0.1875,0.13506238,0.114384614,0.097083494,-0.000195809645452629,0.009019861,0.0,0.02314657,0.022229373,1.0000002,0.97777086,0.3125,1.0000002,0.985723,0.97685367,-0.0006879272698656624,0.0066785086
