stem,det_rate,area_mean,area_cv,area_max_ratio,c_cons_min,c_cons_bot3,c_cons_mean,c_cons_std,c_self_min,c_self_std,c_first_last
e175ee3f7440cf33d69370c6d976609d,1.0,0.19867338240146637,0.021851032972335815,1.069995403289795,0.9813071489334106,0.9856938719749451,0.9921073913574219,0.004574466496706009,0.9724159836769104,0.005419809836894274,0.9382144808769226
1f658fbc701b339d7a9b25366d0d9462,1.0,0.09252767264842987,0.32696670293807983,2.7488086223602295,0.9425560235977173,0.9577334523200989,0.9800112247467041,0.01339664775878191,0.9506963491439819,0.00952509231865406,0.9247970581054688
201b73d9e429ce92222303d9b76d9c85,1.0,0.23534399271011353,1.3018224239349365,16.57646942138672,0.5598582029342651,0.7976646423339844,0.9340201616287231,0.10332325845956802,0.6992982029914856,0.09691702574491501,0.5304476022720337
cbd0a512bdcfc54fe5e8889611db7590,1.0,0.026823334395885468,0.05491022765636444,1.209579348564148,0.9549535512924194,0.9709994196891785,0.986592173576355,0.010256015695631504,0.9602553844451904,0.008301935158669949,0.9572620987892151
2b5e0a54d4fe29eae471a10c82b87be2,1.0,0.058562085032463074,0.1269778311252594,1.475096344947815,0.9029820561408997,0.9335067868232727,0.9667966961860657,0.022185388952493668,0.9266207218170166,0.01728067919611931,0.946998655796051
6bbdfb8359b2a00653c0af12fff70c0c,1.0,0.17549699544906616,0.03850426897406578,1.1069591045379639,0.9769521951675415,0.9811142086982727,0.9907321333885193,0.006362873129546642,0.952964186668396,0.010617579333484173,0.9340911507606506
766884c0e809981ccc6b3e3bb1d299d1,1.0,0.11244254559278488,0.20055340230464935,2.071122884750366,0.5373110175132751,0.5396540760993958,0.8849257230758667,0.17335078120231628,0.6783213019371033,0.10895595699548721,0.4883841872215271
845c1e928130b4d066e99b2f053f3b95,1.0,0.05789577215909958,0.05062754079699516,1.1628737449645996,0.9671149849891663,0.9702698588371277,0.9824748635292053,0.007938067428767681,0.9732544422149658,0.005062620155513287,0.9512152075767517
e8b92f26def8f49e93e06a60ff430b62,1.0,0.07099306583404541,0.20191361010074615,1.9613724946975708,0.9525188207626343,0.9633815288543701,0.9806846976280212,0.011365802958607674,0.9313851594924927,0.013149159029126167,0.8791414499282837
3f25e9ca98c3aa5e6fc32db828719993,1.0,0.1131993755698204,0.7110558748245239,4.143130302429199,0.6439867615699768,0.7064159512519836,0.9158508777618408,0.11890504509210587,0.7693436145782471,0.06976255774497986,0.897575855255127
130def6a779c05c38e0e3b5eadee7c17,1.0,0.05474261939525604,0.05905517190694809,1.2194410562515259,0.9580478668212891,0.9655858874320984,0.9841830134391785,0.011890643276274204,0.9543886780738831,0.010699453763663769,0.9240906834602356
7db2d6511e29a46a252cafcabf090001,1.0,0.123326376080513,0.14041510224342346,1.7653220891952515,0.9359498023986816,0.9415411949157715,0.9724719524383545,0.0190132986754179,0.9556107521057129,0.008966968394815922,0.9297900795936584
9e5738dac667168b236a438572a58b43,1.0,0.10067252814769745,0.17360280454158783,1.707538366317749,0.9752967357635498,0.9760249257087708,0.9860345125198364,0.006097832228988409,0.9524883031845093,0.011315292678773403,0.9214724898338318
dd6c31335e97c68c0dd8252b84da9352,1.0,0.35520005226135254,0.5893167853355408,8.255972862243652,0.8851921558380127,0.9006797671318054,0.9618659615516663,0.03383288532495499,0.905824601650238,0.024095304310321808,0.8829455375671387
2a2cc87d6709bfbd6d48e103b08e06a1,1.0,0.09425467252731323,0.5205941200256348,6.095630645751953,0.6081371307373047,0.6107427477836609,0.8865101933479309,0.16342055797576904,0.7950662970542908,0.0734306126832962,0.9701112508773804
939c3e8635009a822f48fa7597d87571,1.0,0.162357360124588,0.4836171865463257,2.934394359588623,0.8222564458847046,0.9335171580314636,0.9827253818511963,0.042960274964571,0.9177150726318359,0.013279689475893974,0.7729986906051636
